2018-08-14 02:18:04.877        --- [          Thread-128] Inserted new user with id=5b72741c3af6b069b215a5cd
2018-08-14 02:18:04.877        --- [          Thread-144] Validating input.
2018-08-14 02:18:04.877        --- [           Thread-97] Starting user insert thread with name = Thread-145
2018-08-14 02:18:04.877        --- [           Thread-74] Starting user insert thread with name = Thread-152
2018-08-14 02:18:04.878        --- [          Thread-143] Inserted new user with id=5b72741c3af6b069b215a5d6
2018-08-14 02:18:04.878        --- [          Thread-146] Validating input.
2018-08-14 02:18:04.878        --- [          Thread-139] Inserted new user with id=5b72741c3af6b069b215a5d4
2018-08-14 02:18:04.878        --- [           Thread-29] Starting user insert thread with name = Thread-151
2018-08-14 02:18:04.878        --- [          Thread-147] Validating input.
2018-08-14 02:18:04.878        --- [          Thread-151] Validating input.
2018-08-14 02:18:04.879        --- [          Thread-149] Validating input.
2018-08-14 02:18:04.879        --- [          Thread-146] Inserted new user with id=5b72741c3af6b069b215a5d8
2018-08-14 02:18:04.879        --- [           Thread-30] Starting user insert thread with name = Thread-150
2018-08-14 02:18:04.880        --- [          Thread-138] Inserted new user with id=5b72741c3af6b069b215a5d3
2018-08-14 02:18:04.880        --- [          Thread-148] Validating input.
2018-08-14 02:18:04.880        --- [          Thread-136] Inserted new user with id=5b72741c3af6b069b215a5d2
2018-08-14 02:18:04.880        --- [           Thread-30] Starting user insert thread with name = Thread-156
2018-08-14 02:18:04.880        --- [          Thread-150] Validating input.
2018-08-14 02:18:04.881        --- [           Thread-30] Starting user insert thread with name = Thread-157
2018-08-14 02:18:04.881        --- [          Thread-151] Inserted new user with id=5b72741c3af6b069b215a5da
2018-08-14 02:18:04.881        --- [          Thread-147] Inserted new user with id=5b72741c3af6b069b215a5d9
2018-08-14 02:18:04.882        --- [           Thread-30] Starting user insert thread with name = Thread-158
2018-08-14 02:18:04.882        --- [           Thread-29] Starting user insert thread with name = Thread-155
2018-08-14 02:18:04.883        --- [          Thread-144] Inserted new user with id=5b72741c3af6b069b215a5d7
2018-08-14 02:18:04.884        --- [          Thread-155] Validating input.
2018-08-14 02:18:04.884        --- [          Thread-152] Validating input.
2018-08-14 02:18:04.884        --- [           Thread-74] Starting user insert thread with name = Thread-154
2018-08-14 02:18:04.884        --- [           Thread-97] Starting user insert thread with name = Thread-153
2018-08-14 02:18:04.885        --- [          Thread-145] Validating input.
2018-08-14 02:18:04.885        --- [          Thread-142] Inserted new user with id=5b72741c3af6b069b215a5d5
2018-08-14 02:18:04.885        --- [          Thread-153] Validating input.
2018-08-14 02:18:04.885        --- [           Thread-74] Starting user insert thread with name = Thread-161
2018-08-14 02:18:04.885        --- [           Thread-97] Starting user insert thread with name = Thread-162
2018-08-14 02:18:04.886        --- [          Thread-154] Validating input.
2018-08-14 02:18:04.886        --- [           Thread-29] Starting user insert thread with name = Thread-160
2018-08-14 02:18:04.886        --- [           Thread-30] Starting user insert thread with name = Thread-159
2018-08-14 02:18:04.886        --- [          Thread-158] Validating input.
2018-08-14 02:18:04.887        --- [          Thread-157] Validating input.
2018-08-14 02:18:04.887        --- [          Thread-150] Inserted new user with id=5b72741c3af6b069b215a5dd
2018-08-14 02:18:04.887        --- [          Thread-148] Inserted new user with id=5b72741c3af6b069b215a5dc
2018-08-14 02:18:04.887        --- [          Thread-156] Validating input.
2018-08-14 02:18:04.887        --- [          Thread-149] Inserted new user with id=5b72741c3af6b069b215a5db
2018-08-14 02:18:04.888        --- [          Thread-154] Inserted new user with id=5b72741c3af6b069b215a5e2
2018-08-14 02:18:04.888        --- [           Thread-29] Starting user insert thread with name = Thread-165
2018-08-14 02:18:04.888        --- [          Thread-159] Validating input.
2018-08-14 02:18:04.888        --- [           Thread-29] Starting user insert thread with name = Thread-167
2018-08-14 02:18:04.888        --- [           Thread-30] Starting user insert thread with name = Thread-166
2018-08-14 02:18:04.889        --- [          Thread-160] Validating input.
2018-08-14 02:18:04.889        --- [          Thread-153] Inserted new user with id=5b72741c3af6b069b215a5e1
2018-08-14 02:18:04.889        --- [          Thread-145] Inserted new user with id=5b72741c3af6b069b215a5e0
2018-08-14 02:18:04.889        --- [          Thread-162] Validating input.
2018-08-14 02:18:04.890        --- [           Thread-97] Starting user insert thread with name = Thread-164
2018-08-14 02:18:04.890        --- [           Thread-74] Starting user insert thread with name = Thread-163
2018-08-14 02:18:04.890        --- [          Thread-161] Validating input.
2018-08-14 02:18:04.891        --- [           Thread-97] Starting user insert thread with name = Thread-170
2018-08-14 02:18:04.892        --- [           Thread-74] Starting user insert thread with name = Thread-171
2018-08-14 02:18:04.892        --- [          Thread-155] Inserted new user with id=5b72741c3af6b069b215a5de
2018-08-14 02:18:04.892        --- [          Thread-170] Validating input.
2018-08-14 02:18:04.893        --- [          Thread-152] Inserted new user with id=5b72741c3af6b069b215a5df
2018-08-14 02:18:04.893        --- [          Thread-171] Validating input.
2018-08-14 02:18:04.893        --- [           Thread-74] Starting user insert thread with name = Thread-173
2018-08-14 02:18:04.893        --- [           Thread-97] Starting user insert thread with name = Thread-172
2018-08-14 02:18:04.894        --- [          Thread-162] Inserted new user with id=5b72741c3af6b069b215a5e8
2018-08-14 02:18:04.894        --- [          Thread-172] Validating input.
2018-08-14 02:18:04.894        --- [          Thread-163] Validating input.
2018-08-14 02:18:04.894        --- [          Thread-160] Inserted new user with id=5b72741c3af6b069b215a5e7
2018-08-14 02:18:04.894        --- [          Thread-164] Validating input.
2018-08-14 02:18:04.895        --- [          Thread-159] Inserted new user with id=5b72741c3af6b069b215a5e6
2018-08-14 02:18:04.895        --- [          Thread-166] Validating input.
2018-08-14 02:18:04.895        --- [           Thread-30] Starting user insert thread with name = Thread-169
2018-08-14 02:18:04.895        --- [           Thread-29] Starting user insert thread with name = Thread-168
2018-08-14 02:18:04.896        --- [           Thread-30] Starting user insert thread with name = Thread-176
2018-08-14 02:18:04.896        --- [          Thread-164] Inserted new user with id=5b72741c3af6b069b215a5ee
2018-08-14 02:18:04.896        --- [          Thread-167] Validating input.
2018-08-14 02:18:04.896        --- [          Thread-156] Inserted new user with id=5b72741c3af6b069b215a5e5
2018-08-14 02:18:04.896        --- [          Thread-165] Validating input.
2018-08-14 02:18:04.897        --- [          Thread-157] Inserted new user with id=5b72741c3af6b069b215a5e4
2018-08-14 02:18:04.897        --- [          Thread-158] Inserted new user with id=5b72741c3af6b069b215a5e3
2018-08-14 02:18:04.897        --- [          Thread-166] Inserted new user with id=5b72741c3af6b069b215a5ef
2018-08-14 02:18:04.897        --- [          Thread-176] Validating input.
2018-08-14 02:18:04.898        --- [           Thread-30] Starting user insert thread with name = Thread-178
2018-08-14 02:18:04.899        --- [          Thread-168] Validating input.
2018-08-14 02:18:04.899        --- [           Thread-29] Starting user insert thread with name = Thread-177
2018-08-14 02:18:04.899        --- [          Thread-169] Validating input.
2018-08-14 02:18:04.900        --- [          Thread-163] Inserted new user with id=5b72741c3af6b069b215a5ed
2018-08-14 02:18:04.900        --- [          Thread-172] Inserted new user with id=5b72741c3af6b069b215a5ec
2018-08-14 02:18:04.900        --- [          Thread-170] Inserted new user with id=5b72741c3af6b069b215a5ea
2018-08-14 02:18:04.900        --- [          Thread-168] Inserted new user with id=5b72741c3af6b069b215a5f3
2018-08-14 02:18:04.900        --- [          Thread-171] Inserted new user with id=5b72741c3af6b069b215a5eb
2018-08-14 02:18:04.901        --- [           Thread-97] Starting user insert thread with name = Thread-175
2018-08-14 02:18:04.901        --- [           Thread-74] Starting user insert thread with name = Thread-174
2018-08-14 02:18:04.901        --- [          Thread-173] Validating input.
2018-08-14 02:18:04.901        --- [           Thread-97] Starting user insert thread with name = Thread-181
2018-08-14 02:18:04.901        --- [          Thread-161] Inserted new user with id=5b72741c3af6b069b215a5e9
2018-08-14 02:18:04.902        --- [          Thread-181] Validating input.
2018-08-14 02:18:04.902        --- [           Thread-97] Starting user insert thread with name = Thread-183
2018-08-14 02:18:04.902        --- [          Thread-174] Validating input.
2018-08-14 02:18:04.902        --- [           Thread-74] Starting user insert thread with name = Thread-182
2018-08-14 02:18:04.902        --- [          Thread-175] Validating input.
2018-08-14 02:18:04.903        --- [           Thread-74] Starting user insert thread with name = Thread-185
2018-08-14 02:18:04.903        --- [          Thread-181] Inserted new user with id=5b72741c3af6b069b215a5f6
2018-08-14 02:18:04.903        --- [           Thread-74] Starting user insert thread with name = Thread-186
2018-08-14 02:18:04.903        --- [          Thread-169] Inserted new user with id=5b72741c3af6b069b215a5f4
2018-08-14 02:18:04.904        --- [          Thread-177] Validating input.
2018-08-14 02:18:04.904        --- [           Thread-29] Starting user insert thread with name = Thread-180
2018-08-14 02:18:04.904        --- [          Thread-176] Inserted new user with id=5b72741c3af6b069b215a5f2
2018-08-14 02:18:04.904        --- [          Thread-178] Validating input.
2018-08-14 02:18:04.905        --- [           Thread-30] Starting user insert thread with name = Thread-179
2018-08-14 02:18:04.905        --- [          Thread-165] Inserted new user with id=5b72741c3af6b069b215a5f1
2018-08-14 02:18:04.905        --- [          Thread-177] Inserted new user with id=5b72741c3af6b069b215a5f9
2018-08-14 02:18:04.905        --- [          Thread-167] Inserted new user with id=5b72741c3af6b069b215a5f0
2018-08-14 02:18:04.905        --- [          Thread-179] Validating input.
2018-08-14 02:18:04.906        --- [           Thread-30] Starting user insert thread with name = Thread-189
2018-08-14 02:18:04.906        --- [          Thread-180] Validating input.
2018-08-14 02:18:04.907        --- [           Thread-29] Starting user insert thread with name = Thread-188
2018-08-14 02:18:04.907        --- [          Thread-175] Inserted new user with id=5b72741c3af6b069b215a5f8
2018-08-14 02:18:04.907        --- [           Thread-29] Starting user insert thread with name = Thread-191
2018-08-14 02:18:04.908        --- [           Thread-74] Starting user insert thread with name = Thread-187
2018-08-14 02:18:04.908        --- [          Thread-186] Validating input.
2018-08-14 02:18:04.908        --- [          Thread-174] Inserted new user with id=5b72741c3af6b069b215a5f7
2018-08-14 02:18:04.908        --- [          Thread-185] Validating input.
2018-08-14 02:18:04.908        --- [          Thread-182] Validating input.
2018-08-14 02:18:04.909        --- [          Thread-173] Inserted new user with id=5b72741c3af6b069b215a5f5
2018-08-14 02:18:04.909        --- [          Thread-183] Validating input.
2018-08-14 02:18:04.909        --- [          Thread-186] Inserted new user with id=5b72741c3af6b069b215a5fd
2018-08-14 02:18:04.909        --- [           Thread-97] Starting user insert thread with name = Thread-184
2018-08-14 02:18:04.910        --- [          Thread-185] Inserted new user with id=5b72741c3af6b069b215a5fe
2018-08-14 02:18:04.910        --- [          Thread-184] Validating input.
2018-08-14 02:18:04.910        --- [          Thread-180] Inserted new user with id=5b72741c3af6b069b215a5fc
2018-08-14 02:18:04.910        --- [          Thread-187] Validating input.
2018-08-14 02:18:04.910        --- [           Thread-74] Starting user insert thread with name = Thread-193
2018-08-14 02:18:04.910        --- [          Thread-191] Validating input.
2018-08-14 02:18:04.911        --- [          Thread-193] Validating input.
2018-08-14 02:18:04.911        --- [           Thread-29] Starting user insert thread with name = Thread-192
2018-08-14 02:18:04.911        --- [          Thread-188] Validating input.
2018-08-14 02:18:04.912        --- [          Thread-192] Validating input.
2018-08-14 02:18:04.912        --- [          Thread-179] Inserted new user with id=5b72741c3af6b069b215a5fb
2018-08-14 02:18:04.912        --- [          Thread-189] Validating input.
2018-08-14 02:18:04.912        --- [           Thread-30] Starting user insert thread with name = Thread-190
2018-08-14 02:18:04.913        --- [          Thread-178] Inserted new user with id=5b72741c3af6b069b215a5fa
2018-08-14 02:18:04.913        --- [          Thread-193] Inserted new user with id=5b72741c3af6b069b215a604
2018-08-14 02:18:04.913        --- [          Thread-191] Inserted new user with id=5b72741c3af6b069b215a603
2018-08-14 02:18:04.913        --- [           Thread-29] Starting user insert thread with name = Thread-196
2018-08-14 02:18:04.914        --- [          Thread-187] Inserted new user with id=5b72741c3af6b069b215a602
2018-08-14 02:18:04.914        --- [           Thread-29] Starting user insert thread with name = Thread-198
2018-08-14 02:18:04.914        --- [          Thread-184] Inserted new user with id=5b72741c3af6b069b215a601
2018-08-14 02:18:04.915        --- [           Thread-74] Starting user insert thread with name = Thread-195
2018-08-14 02:18:04.915        --- [          Thread-183] Inserted new user with id=5b72741c3af6b069b215a600
2018-08-14 02:18:04.916        --- [           Thread-97] Starting user insert thread with name = Thread-194
2018-08-14 02:18:04.916        --- [          Thread-182] Inserted new user with id=5b72741c3af6b069b215a5ff
2018-08-14 02:18:04.916        --- [           Thread-97] Starting user insert thread with name = Thread-201
2018-08-14 02:18:04.916        --- [           Thread-74] Starting user insert thread with name = Thread-200
2018-08-14 02:18:04.916        --- [          Thread-195] Validating input.
2018-08-14 02:18:04.917        --- [          Thread-198] Validating input.
2018-08-14 02:18:04.917        --- [           Thread-29] Starting user insert thread with name = Thread-199
2018-08-14 02:18:04.917        --- [          Thread-196] Validating input.
2018-08-14 02:18:04.917        --- [          Thread-199] Validating input.
2018-08-14 02:18:04.918        --- [          Thread-189] Inserted new user with id=5b72741c3af6b069b215a607
2018-08-14 02:18:04.918        --- [          Thread-198] Inserted new user with id=5b72741c3af6b069b215a609
2018-08-14 02:18:04.918        --- [          Thread-190] Validating input.
2018-08-14 02:18:04.918        --- [           Thread-30] Starting user insert thread with name = Thread-197
2018-08-14 02:18:04.919        --- [          Thread-192] Inserted new user with id=5b72741c3af6b069b215a606
2018-08-14 02:18:04.919        --- [          Thread-188] Inserted new user with id=5b72741c3af6b069b215a605
2018-08-14 02:18:04.920        --- [          Thread-197] Validating input.
2018-08-14 02:18:04.920        --- [           Thread-30] Starting user insert thread with name = Thread-205
2018-08-14 02:18:04.920        --- [          Thread-199] Inserted new user with id=5b72741c3af6b069b215a60b
2018-08-14 02:18:04.920        --- [          Thread-196] Inserted new user with id=5b72741c3af6b069b215a60a
2018-08-14 02:18:04.920        --- [          Thread-195] Inserted new user with id=5b72741c3af6b069b215a608
2018-08-14 02:18:04.921        --- [           Thread-29] Starting user insert thread with name = Thread-204
2018-08-14 02:18:04.921        --- [          Thread-200] Validating input.
2018-08-14 02:18:04.921        --- [           Thread-74] Starting user insert thread with name = Thread-203
2018-08-14 02:18:04.921        --- [          Thread-201] Validating input.
2018-08-14 02:18:04.922        --- [           Thread-97] Starting user insert thread with name = Thread-202
2018-08-14 02:18:04.922        --- [          Thread-194] Validating input.
2018-08-14 02:18:04.923        --- [          Thread-203] Validating input.
2018-08-14 02:18:04.923        --- [          Thread-200] Inserted new user with id=5b72741c3af6b069b215a60e
2018-08-14 02:18:04.923        --- [          Thread-201] Inserted new user with id=5b72741c3af6b069b215a60f
2018-08-14 02:18:04.924        --- [           Thread-74] Starting user insert thread with name = Thread-208
2018-08-14 02:18:04.924        --- [          Thread-204] Validating input.
2018-08-14 02:18:04.924        --- [           Thread-29] Starting user insert thread with name = Thread-207
2018-08-14 02:18:04.924        --- [          Thread-197] Inserted new user with id=5b72741c3af6b069b215a60d
2018-08-14 02:18:04.924        --- [           Thread-29] Starting user insert thread with name = Thread-211
2018-08-14 02:18:04.925        --- [           Thread-30] Starting user insert thread with name = Thread-206
2018-08-14 02:18:04.925        --- [          Thread-211] Validating input.
2018-08-14 02:18:04.925        --- [          Thread-205] Validating input.
2018-08-14 02:18:04.925        --- [          Thread-190] Inserted new user with id=5b72741c3af6b069b215a60c
2018-08-14 02:18:04.925        --- [          Thread-204] Inserted new user with id=5b72741c3af6b069b215a612
2018-08-14 02:18:04.926        --- [           Thread-30] Starting user insert thread with name = Thread-213
2018-08-14 02:18:04.926        --- [          Thread-206] Validating input.
2018-08-14 02:18:04.926        --- [          Thread-211] Inserted new user with id=5b72741c3af6b069b215a613
2018-08-14 02:18:04.926        --- [           Thread-29] Starting user insert thread with name = Thread-212
2018-08-14 02:18:04.926        --- [          Thread-207] Validating input.
2018-08-14 02:18:04.927        --- [          Thread-203] Inserted new user with id=5b72741c3af6b069b215a610
2018-08-14 02:18:04.927        --- [          Thread-194] Inserted new user with id=5b72741c3af6b069b215a611
2018-08-14 02:18:04.927        --- [           Thread-74] Starting user insert thread with name = Thread-210
2018-08-14 02:18:04.927        --- [          Thread-208] Validating input.
2018-08-14 02:18:04.927        --- [          Thread-210] Validating input.
2018-08-14 02:18:04.928        --- [          Thread-202] Validating input.
2018-08-14 02:18:04.928        --- [           Thread-97] Starting user insert thread with name = Thread-209
2018-08-14 02:18:04.928        --- [          Thread-207] Inserted new user with id=5b72741c3af6b069b215a616
2018-08-14 02:18:04.928        --- [           Thread-97] Starting user insert thread with name = Thread-217
2018-08-14 02:18:04.929        --- [           Thread-74] Starting user insert thread with name = Thread-216
2018-08-14 02:18:04.929        --- [          Thread-206] Inserted new user with id=5b72741c3af6b069b215a615
2018-08-14 02:18:04.929        --- [          Thread-212] Validating input.
2018-08-14 02:18:04.929        --- [           Thread-29] Starting user insert thread with name = Thread-215
2018-08-14 02:18:04.929        --- [          Thread-205] Inserted new user with id=5b72741c3af6b069b215a614
2018-08-14 02:18:04.930        --- [          Thread-215] Validating input.
2018-08-14 02:18:04.930        --- [           Thread-30] Starting user insert thread with name = Thread-214
2018-08-14 02:18:04.931        --- [          Thread-213] Validating input.
2018-08-14 02:18:04.932        --- [          Thread-215] Inserted new user with id=5b72741c3af6b069b215a61b
2018-08-14 02:18:04.932        --- [          Thread-212] Inserted new user with id=5b72741c3af6b069b215a61a
2018-08-14 02:18:04.932        --- [           Thread-29] Starting user insert thread with name = Thread-220
2018-08-14 02:18:04.932        --- [          Thread-216] Validating input.
2018-08-14 02:18:04.932        --- [          Thread-220] Validating input.
2018-08-14 02:18:04.933        --- [           Thread-74] Starting user insert thread with name = Thread-219
2018-08-14 02:18:04.933        --- [          Thread-213] Inserted new user with id=5b72741c3af6b069b215a61c
2018-08-14 02:18:04.933        --- [           Thread-74] Starting user insert thread with name = Thread-223
2018-08-14 02:18:04.933        --- [          Thread-202] Inserted new user with id=5b72741c3af6b069b215a619
2018-08-14 02:18:04.934        --- [          Thread-210] Inserted new user with id=5b72741c3af6b069b215a618
2018-08-14 02:18:04.934        --- [          Thread-217] Validating input.
2018-08-14 02:18:04.934        --- [           Thread-97] Starting user insert thread with name = Thread-218
2018-08-14 02:18:04.934        --- [          Thread-208] Inserted new user with id=5b72741c3af6b069b215a617
2018-08-14 02:18:04.934        --- [          Thread-209] Validating input.
2018-08-14 02:18:04.935        --- [          Thread-218] Validating input.
2018-08-14 02:18:04.935        --- [           Thread-97] Starting user insert thread with name = Thread-225
2018-08-14 02:18:04.935        --- [          Thread-216] Inserted new user with id=5b72741c3af6b069b215a61d
2018-08-14 02:18:04.935        --- [          Thread-220] Inserted new user with id=5b72741c3af6b069b215a61e
2018-08-14 02:18:04.936        --- [           Thread-74] Starting user insert thread with name = Thread-224
2018-08-14 02:18:04.936        --- [          Thread-223] Validating input.
2018-08-14 02:18:04.936        --- [           Thread-74] Starting user insert thread with name = Thread-227
2018-08-14 02:18:04.936        --- [          Thread-219] Validating input.
2018-08-14 02:18:04.936        --- [           Thread-29] Starting user insert thread with name = Thread-222
2018-08-14 02:18:04.937        --- [          Thread-214] Validating input.
2018-08-14 02:18:04.937        --- [           Thread-30] Starting user insert thread with name = Thread-221
2018-08-14 02:18:04.937        --- [          Thread-223] Inserted new user with id=5b72741c3af6b069b215a622
2018-08-14 02:18:04.937        --- [          Thread-222] Validating input.
2018-08-14 02:18:04.938        --- [           Thread-29] Starting user insert thread with name = Thread-229
2018-08-14 02:18:04.938        --- [           Thread-74] Starting user insert thread with name = Thread-228
2018-08-14 02:18:04.938        --- [          Thread-227] Validating input.
2018-08-14 02:18:04.939        --- [           Thread-74] Starting user insert thread with name = Thread-232
2018-08-14 02:18:04.939        --- [          Thread-224] Validating input.
2018-08-14 02:18:04.940        --- [          Thread-222] Inserted new user with id=5b72741c3af6b069b215a625
2018-08-14 02:18:04.940        --- [          Thread-218] Inserted new user with id=5b72741c3af6b069b215a621
2018-08-14 02:18:04.940        --- [          Thread-209] Inserted new user with id=5b72741c3af6b069b215a620
2018-08-14 02:18:04.940        --- [          Thread-225] Validating input.
2018-08-14 02:18:04.941        --- [           Thread-97] Starting user insert thread with name = Thread-226
2018-08-14 02:18:04.941        --- [          Thread-217] Inserted new user with id=5b72741c3af6b069b215a61f
2018-08-14 02:18:04.941        --- [          Thread-224] Inserted new user with id=5b72741c3af6b069b215a627
2018-08-14 02:18:04.941        --- [          Thread-227] Inserted new user with id=5b72741c3af6b069b215a626
2018-08-14 02:18:04.941        --- [          Thread-232] Validating input.
2018-08-14 02:18:04.941        --- [           Thread-74] Starting user insert thread with name = Thread-233
2018-08-14 02:18:04.942        --- [          Thread-228] Validating input.
2018-08-14 02:18:04.942        --- [           Thread-29] Starting user insert thread with name = Thread-231
2018-08-14 02:18:04.942        --- [          Thread-229] Validating input.
2018-08-14 02:18:04.942        --- [           Thread-29] Starting user insert thread with name = Thread-236
2018-08-14 02:18:04.943        --- [          Thread-214] Inserted new user with id=5b72741c3af6b069b215a624
2018-08-14 02:18:04.943        --- [          Thread-221] Validating input.
2018-08-14 02:18:04.943        --- [           Thread-30] Starting user insert thread with name = Thread-230
2018-08-14 02:18:04.943        --- [          Thread-219] Inserted new user with id=5b72741c3af6b069b215a623
2018-08-14 02:18:04.943        --- [           Thread-30] Starting user insert thread with name = Thread-238
2018-08-14 02:18:04.944        --- [          Thread-230] Validating input.
2018-08-14 02:18:04.944        --- [          Thread-229] Inserted new user with id=5b72741c3af6b069b215a62b
2018-08-14 02:18:04.944        --- [          Thread-236] Validating input.
2018-08-14 02:18:04.944        --- [           Thread-29] Starting user insert thread with name = Thread-237
2018-08-14 02:18:04.944        --- [          Thread-228] Inserted new user with id=5b72741c3af6b069b215a62a
2018-08-14 02:18:04.945        --- [          Thread-230] Inserted new user with id=5b72741c3af6b069b215a62d
2018-08-14 02:18:04.945        --- [          Thread-232] Inserted new user with id=5b72741c3af6b069b215a629
2018-08-14 02:18:04.945        --- [          Thread-231] Validating input.
2018-08-14 02:18:04.945        --- [          Thread-233] Validating input.
2018-08-14 02:18:04.946        --- [           Thread-74] Starting user insert thread with name = Thread-235
2018-08-14 02:18:04.947        --- [          Thread-225] Inserted new user with id=5b72741c3af6b069b215a628
2018-08-14 02:18:04.947        --- [           Thread-74] Starting user insert thread with name = Thread-242
2018-08-14 02:18:04.948        --- [          Thread-226] Validating input.
2018-08-14 02:18:04.948        --- [           Thread-97] Starting user insert thread with name = Thread-234
2018-08-14 02:18:04.948        --- [           Thread-74] Starting user insert thread with name = Thread-243
2018-08-14 02:18:04.948        --- [          Thread-242] Validating input.
2018-08-14 02:18:04.949        --- [          Thread-243] Validating input.
2018-08-14 02:18:04.949        --- [          Thread-233] Inserted new user with id=5b72741c3af6b069b215a630
2018-08-14 02:18:04.949        --- [          Thread-235] Validating input.
2018-08-14 02:18:04.949        --- [          Thread-231] Inserted new user with id=5b72741c3af6b069b215a62f
2018-08-14 02:18:04.950        --- [          Thread-236] Inserted new user with id=5b72741c3af6b069b215a62e
2018-08-14 02:18:04.950        --- [           Thread-29] Starting user insert thread with name = Thread-241
2018-08-14 02:18:04.950        --- [          Thread-237] Validating input.
2018-08-14 02:18:04.950        --- [           Thread-29] Starting user insert thread with name = Thread-246
2018-08-14 02:18:04.951        --- [           Thread-29] Starting user insert thread with name = Thread-247
2018-08-14 02:18:04.951        --- [          Thread-247] Validating input.
2018-08-14 02:18:04.951        --- [           Thread-28] Starting row parsing thread with name = Thread-240
2018-08-14 02:18:04.951        --- [          Thread-221] Inserted new user with id=5b72741c3af6b069b215a62c
2018-08-14 02:18:04.952        --- [          Thread-238] Validating input.
2018-08-14 02:18:04.952        --- [           Thread-30] Starting user insert thread with name = Thread-239
2018-08-14 02:18:04.952        --- [          Thread-237] Inserted new user with id=5b72741c3af6b069b215a635
2018-08-14 02:18:04.952        --- [           Thread-29] Starting user insert thread with name = Thread-248
2018-08-14 02:18:04.952        --- [          Thread-246] Validating input.
2018-08-14 02:18:04.953        --- [          Thread-241] Validating input.
2018-08-14 02:18:04.953        --- [          Thread-235] Inserted new user with id=5b72741c3af6b069b215a634
2018-08-14 02:18:04.954        --- [          Thread-243] Inserted new user with id=5b72741c3af6b069b215a633
2018-08-14 02:18:04.954        --- [          Thread-242] Inserted new user with id=5b72741c3af6b069b215a632
2018-08-14 02:18:04.955        --- [          Thread-226] Inserted new user with id=5b72741c3af6b069b215a631
2018-08-14 02:18:04.955        --- [           Thread-97] Starting user insert thread with name = Thread-244
2018-08-14 02:18:04.955        --- [           Thread-74] Starting user insert thread with name = Thread-245
2018-08-14 02:18:04.956        --- [          Thread-234] Validating input.
2018-08-14 02:18:04.956        --- [           Thread-97] Starting user insert thread with name = Thread-252
2018-08-14 02:18:04.956        --- [          Thread-244] Validating input.
2018-08-14 02:18:04.956        --- [          Thread-252] Validating input.
2018-08-14 02:18:04.957        --- [          Thread-241] Inserted new user with id=5b72741c3af6b069b215a639
2018-08-14 02:18:04.957        --- [          Thread-246] Inserted new user with id=5b72741c3af6b069b215a638
2018-08-14 02:18:04.957        --- [          Thread-240] Starting user insert thread with name = Thread-251
2018-08-14 02:18:04.957        --- [           Thread-30] Starting user insert thread with name = Thread-250
2018-08-14 02:18:04.958        --- [          Thread-239] Validating input.
2018-08-14 02:18:04.958        --- [          Thread-248] Validating input.
2018-08-14 02:18:04.959        --- [          Thread-239] Inserted new user with id=5b72741c3af6b069b215a63d
2018-08-14 02:18:04.959        --- [           Thread-27] Starting row parsing thread with name = Thread-249
2018-08-14 02:18:04.959        --- [          Thread-238] Inserted new user with id=5b72741c3af6b069b215a637
2018-08-14 02:18:04.960        --- [          Thread-247] Inserted new user with id=5b72741c3af6b069b215a636
2018-08-14 02:18:04.960        --- [          Thread-249] Starting user insert thread with name = Thread-257
2018-08-14 02:18:04.960        --- [          Thread-248] Inserted new user with id=5b72741c3af6b069b215a63e
2018-08-14 02:18:04.960        --- [           Thread-30] Starting user insert thread with name = Thread-256
2018-08-14 02:18:04.961        --- [          Thread-250] Validating input.
2018-08-14 02:18:04.961        --- [          Thread-240] Starting user insert thread with name = Thread-255
2018-08-14 02:18:04.961        --- [          Thread-252] Inserted new user with id=5b72741c3af6b069b215a63c
2018-08-14 02:18:04.961        --- [          Thread-251] Validating input.
2018-08-14 02:18:04.962        --- [          Thread-240] Starting user insert thread with name = Thread-260
2018-08-14 02:18:04.962        --- [          Thread-255] Validating input.
2018-08-14 02:18:04.965        --- [          Thread-244] Inserted new user with id=5b72741c3af6b069b215a63b
2018-08-14 02:18:04.965        --- [          Thread-251] Inserted new user with id=5b72741c3af6b069b215a640
2018-08-14 02:18:04.965        --- [          Thread-234] Inserted new user with id=5b72741c3af6b069b215a63a
2018-08-14 02:18:04.966        --- [           Thread-97] Starting user insert thread with name = Thread-254
2018-08-14 02:18:04.966        --- [          Thread-245] Validating input.
2018-08-14 02:18:04.966        --- [           Thread-97] Starting user insert thread with name = Thread-262
2018-08-14 02:18:04.967        --- [          Thread-262] Validating input.
2018-08-14 02:18:04.967        --- [           Thread-97] Starting user insert thread with name = Thread-263
2018-08-14 02:18:04.967        --- [           Thread-74] Starting user insert thread with name = Thread-253
2018-08-14 02:18:04.968        --- [           Thread-97] Starting user insert thread with name = Thread-264
2018-08-14 02:18:04.969        --- [          Thread-262] Inserted new user with id=5b72741c3af6b069b215a643
2018-08-14 02:18:04.969        --- [          Thread-263] Validating input.
2018-08-14 02:18:04.969        --- [          Thread-245] Inserted new user with id=5b72741c3af6b069b215a642
2018-08-14 02:18:04.969        --- [          Thread-254] Validating input.
2018-08-14 02:18:04.969        --- [          Thread-260] Validating input.
2018-08-14 02:18:04.971        --- [          Thread-240] Starting user insert thread with name = Thread-261
2018-08-14 02:18:04.972        --- [          Thread-255] Inserted new user with id=5b72741c3af6b069b215a641
